"","scientificName","family","eventDate","decimalLongitude","decimalLatitude","basisOfRecord","date_year","individualCount","identifiedBy","datasetID","datasetName","dataset_id","institutionCode","ownerInstitutionCode","collectionCode","catalogNumber","occurrenceStatus","samplingEffort"
"648","Larus philadelphia","Laridae","2005-02-01T12:05:00",-77.0037,34.4322,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1157","present",NA
"649","Morus bassanus","Sulidae","2005-01-21T11:57:00",-75.672,35.0612,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_844","present",NA
"650","Morus bassanus","Sulidae","2005-01-19T07:59:00",-76.3087,34.6178,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_327","present",NA
"651","Morus bassanus","Sulidae","2005-02-01T09:19:00",-76.6718,34.4543,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1119","present",NA
"652","Morus bassanus","Sulidae","2005-01-31T12:51:00",-76.6398,34.475,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1036","present",NA
"653","Morus bassanus","Sulidae","2005-02-01T09:08:00",-76.6483,34.4562,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1116","present",NA
"654","Morus bassanus","Sulidae","2005-01-19T08:43:00",-76.266,34.6752,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_351","present",NA
"655","Morus bassanus","Sulidae","2005-01-19T10:56:00",-76.2282,34.6982,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_363","present",NA
"656","Morus bassanus","Sulidae","2005-01-25T15:23:00",-76.0455,34.9047,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_925","present",NA
"657","Morus bassanus","Sulidae","2005-01-19T16:36:00",-75.7467,34.9212,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_474","present",NA
"658","Larus marinus","Laridae","2005-01-21T12:07:00",-75.6883,35.051,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_850","present",NA
"659","Alca torda","Alcidae","2005-01-21T09:32:00",-75.7853,35.0385,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_733","present",NA
"660","Oceanites oceanicus","Hydrobatidae","2004-08-13T07:42:00",-74.498,36.364,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_290","present",NA
"661","Morus bassanus","Sulidae","2005-01-21T10:00:00",-75.7342,35.0635,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_753","present",NA
"662","Larus argentatus","Laridae","2005-01-19T14:55:00",-75.7293,34.911,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_450","present",NA
"663","Morus bassanus","Sulidae","2005-01-21T08:36:00",-75.8858,34.9872,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_705","present",NA
"664","Morus bassanus","Sulidae","2005-01-21T11:47:00",-75.6542,35.072,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_833","present",NA
"665","Larus philadelphia","Laridae","2005-01-26T10:57:00",-75.98,34.909,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_962","present",NA
"666","Alca torda","Alcidae","2005-01-20T15:32:00",-75.873,34.8578,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_663","present",NA
"667","Larus marinus","Laridae","2005-01-21T11:29:00",-75.6245,35.0915,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_818","present",NA
"668","Larus argentatus","Laridae","2005-01-31T13:19:00",-76.6985,34.4638,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1047","present",NA
"669","Morus bassanus","Sulidae","2005-02-01T12:21:00",-77.0052,34.4055,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1168","present",NA
"670","Morus bassanus","Sulidae","2005-01-20T12:19:00",-75.803,35.0023,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_605","present",NA
"671","Morus bassanus","Sulidae","2005-01-21T12:29:00",-75.728,35.0265,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_863","present",NA
"672","Larus philadelphia","Laridae","2005-01-26T11:14:00",-75.9428,34.9017,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_968","present",NA
"673","Morus bassanus","Sulidae","2005-02-02T12:32:00",-77.0845,34.4388,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1254","present",NA
"674","Morus bassanus","Sulidae","2005-01-19T16:43:00",-75.7597,34.9342,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_479","present",NA
"675","Larus philadelphia","Laridae","2005-01-21T08:56:00",-75.8503,35.0052,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_715","present",NA
"676","Morus bassanus","Sulidae","2005-01-19T08:40:00",-76.2667,34.6743,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_348","present",NA
"677","Larus argentatus","Laridae","2005-02-01T09:08:00",-76.6483,34.4562,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1115","present",NA
"678","Morus bassanus","Sulidae","2005-01-20T12:08:00",-75.7852,35.0163,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_602","present",NA
"679","Larus argentatus","Laridae","2005-01-19T10:48:00",-76.2463,34.6868,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_359","present",NA
"680","Morus bassanus","Sulidae","2005-01-19T16:46:00",-75.7655,34.9402,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_480","present",NA
"681","Larus philadelphia","Laridae","2005-01-21T11:00:00",-75.62,35.117,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_798","present",NA
"682","Morus bassanus","Sulidae","2005-01-19T07:54:00",-76.3163,34.608,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_319","present",NA
"683","Puffinus puffinus","Procellariidae","2005-01-19T15:11:00",-75.6983,34.8795,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_463","present",NA
"684","Morus bassanus","Sulidae","2005-02-01T12:23:00",-77.0055,34.4022,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1170","present",NA
"685","Morus bassanus","Sulidae","2005-01-21T11:21:00",-75.6107,35.1002,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_807","present",NA
"686","Morus bassanus","Sulidae","2005-01-19T13:36:00",-75.8245,34.9377,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_424","present",NA
"687","Larus marinus","Laridae","2005-02-01T09:48:00",-76.7325,34.4495,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1131","present",NA
"688","Morus bassanus","Sulidae","2005-01-21T08:49:00",-75.8625,34.9992,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_710","present",NA
"689","Larus philadelphia","Laridae","2005-01-21T09:03:00",-75.838,35.0115,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_719","present",NA
"690","Puffinus gravis","Procellariidae","2004-08-05T07:52:00",-74.6502,35.5915,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_21","present",NA
"691","Morus bassanus","Sulidae","2005-02-02T07:23:00",-76.6253,34.6112,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1225","present",NA
"692","Morus bassanus","Sulidae","2005-01-21T13:21:00",-75.7568,34.9633,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_882","present",NA
"693","Larus philadelphia","Laridae","2005-01-21T10:42:00",-75.6532,35.1018,"HumanObservation",2005,3,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_782","present",NA
"694","Morus bassanus","Sulidae","2005-01-20T08:59:00",-75.9717,34.9402,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_517","present",NA
"695","Morus bassanus","Sulidae","2005-01-19T12:08:00",-76.0553,34.8033,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_389","present",NA
"696","Morus bassanus","Sulidae","2005-02-01T12:23:00",-77.0055,34.4022,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1171","present",NA
"697","Morus bassanus","Sulidae","2005-01-20T07:32:00",-76.1127,34.9192,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_497","present",NA
"698","Morus bassanus","Sulidae","2005-01-25T14:55:00",-76.0878,34.8663,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_915","present",NA
"699","Larus argentatus","Laridae","2005-01-31T17:21:00",-76.585,34.422,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1087","present",NA
"700","Larus philadelphia","Laridae","2005-01-26T11:12:00",-75.9473,34.9027,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_967","present",NA
"701","Larus argentatus","Laridae","2005-01-20T12:31:00",-75.8223,34.9872,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_614","present",NA
"702","Morus bassanus","Sulidae","2005-01-19T07:55:00",-76.3152,34.6095,"HumanObservation",2005,5,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_321","present",NA
"703","Morus bassanus","Sulidae","2005-01-21T10:10:00",-75.7143,35.073,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_763","present",NA
"704","Larus philadelphia","Laridae","2005-01-21T13:35:00",-75.7432,34.9447,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_889","present",NA
"705","Larus marinus","Laridae","2005-01-19T15:02:00",-75.7142,34.8965,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_455","present",NA
"706","Larus philadelphia","Laridae","2005-02-02T07:43:00",-76.6553,34.5663,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1231","present",NA
"707","Calonectris diomedea","Procellariidae","2004-08-11T12:57:00",-74.808,35.7503,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_262","present",NA
"708","Morus bassanus","Sulidae","2005-01-20T12:33:00",-75.8265,34.984,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_619","present",NA
"709","Larus argentatus","Laridae","2005-01-31T12:39:00",-76.6133,34.4805,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1031","present",NA
"710","Morus bassanus","Sulidae","2005-01-19T13:23:00",-75.8608,34.9173,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_419","present",NA
"711","Larus philadelphia","Laridae","2005-01-19T16:13:00",-75.704,34.8825,"HumanObservation",2005,15,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_468","present",NA
"712","Morus bassanus","Sulidae","2005-01-19T13:33:00",-75.8333,34.9328,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_421","present",NA
"713","Larus argentatus","Laridae","2005-01-21T13:00:00",-75.776,34.9912,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_877","present",NA
"714","Morus bassanus","Sulidae","2005-01-25T14:49:00",-76.0968,34.8582,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_911","present",NA
"715","Larus philadelphia","Laridae","2005-01-21T12:34:00",-75.7363,35.0213,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_868","present",NA
"716","Larus argentatus","Laridae","2005-01-21T12:11:00",-75.6952,35.0468,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_854","present",NA
"717","Larus marinus","Laridae","2005-01-19T10:58:00",-76.223,34.7015,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_366","present",NA
"718","Morus bassanus","Sulidae","2005-01-19T11:26:00",-76.16,34.741,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_374","present",NA
"719","Morus bassanus","Sulidae","2005-01-26T08:38:00",-75.8345,34.8012,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_947","present",NA
"720","Larus marinus","Laridae","2005-01-21T11:01:00",-75.6185,35.1177,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_800","present",NA
"721","Morus bassanus","Sulidae","2005-01-19T16:15:00",-75.7088,34.8863,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_469","present",NA
"722","Larus marinus","Laridae","2005-01-31T17:13:00",-76.5907,34.436,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1086","present",NA
"723","Larus philadelphia","Laridae","2005-01-26T08:27:00",-75.8465,34.7845,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_946","present",NA
"724","Morus bassanus","Sulidae","2005-01-21T10:00:00",-75.7347,35.0633,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_752","present",NA
"725","Morus bassanus","Sulidae","2005-01-31T16:49:00",-76.6133,34.4738,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1081","present",NA
"726","Puffinus lherminieri","Procellariidae","2004-08-10T11:41:00",-74.6543,35.5855,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_160","present",NA
"727","Larus marinus","Laridae","2005-01-21T10:58:00",-75.6242,35.115,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_794","present",NA
"728","Morus bassanus","Sulidae","2005-02-01T08:09:00",-76.647,34.5265,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1097","present",NA
"729","Morus bassanus","Sulidae","2005-01-21T10:35:00",-75.6677,35.095,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_774","present",NA
"730","Morus bassanus","Sulidae","2005-01-21T13:13:00",-75.7652,34.9753,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_880","present",NA
"731","Larus philadelphia","Laridae","2005-01-25T14:04:00",-76.1623,34.7972,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_908","present",NA
"732","Larus philadelphia","Laridae","2005-01-26T11:09:00",-75.954,34.904,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_966","present",NA
"733","Larus argentatus","Laridae","2005-01-31T16:28:00",-76.6318,34.5087,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1072","present",NA
"734","Morus bassanus","Sulidae","2005-02-01T15:24:00",-76.803,34.3468,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1202","present",NA
"735","Morus bassanus","Sulidae","2005-01-25T16:07:00",-75.9872,34.9213,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_931","present",NA
"736","Larus argentatus","Laridae","2005-01-21T09:56:00",-75.7422,35.0597,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_748","present",NA
"737","Calonectris diomedea","Procellariidae","2004-08-10T06:50:00",-75.1672,35.6603,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_108","present",NA
"738","Morus bassanus","Sulidae","2005-01-25T13:54:00",-76.177,34.7837,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_906","present",NA
"739","Morus bassanus","Sulidae","2005-01-20T13:54:00",-75.9702,34.8773,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_652","present",NA
"740","Morus bassanus","Sulidae","2005-01-19T16:16:00",-75.71,34.8873,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_470","present",NA
"741","Fulmarus glacialis","Procellariidae","2005-01-25T15:01:00",-76.0788,34.8743,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_918","present",NA
"742","Morus bassanus","Sulidae","2005-02-01T16:06:00",-76.7228,34.3727,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1222","present",NA
"743","Morus bassanus","Sulidae","2005-01-21T11:26:00",-75.6188,35.0953,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_816","present",NA
"744","Morus bassanus","Sulidae","2005-01-21T10:43:00",-75.6525,35.1022,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_783","present",NA
"745","Fulmarus glacialis","Procellariidae","2005-01-25T16:16:00",-75.9972,34.905,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_936","present",NA
"746","Puffinus gravis","Procellariidae","2004-08-04T08:47:00",-75.0615,35.9523,"HumanObservation",2004,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_3","present",NA
"747","Oceanodroma leucorhoa","Hydrobatidae","2004-08-10T11:30:00",-74.6842,35.5832,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_154","present",NA
"748","Morus bassanus","Sulidae","2005-01-20T10:53:00",-75.7602,35.0502,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_567","present",NA
"749","Larus philadelphia","Laridae","2005-02-01T12:06:00",-77.0037,34.4305,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1158","present",NA
"750","Morus bassanus","Sulidae","2005-01-20T07:55:00",-76.0408,34.9162,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_509","present",NA
"751","Morus bassanus","Sulidae","2005-01-25T14:55:00",-76.0878,34.8663,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_914","present",NA
"752","Morus bassanus","Sulidae","2005-01-19T07:45:00",-76.3298,34.588,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_308","present",NA
"753","Larus argentatus","Laridae","2005-01-31T12:16:00",-76.578,34.476,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1025","present",NA
"754","Morus bassanus","Sulidae","2005-02-02T07:32:00",-76.6393,34.5913,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1226","present",NA
"755","Morus bassanus","Sulidae","2005-01-21T11:19:00",-75.6065,35.1028,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_805","present",NA
"756","Morus bassanus","Sulidae","2005-02-02T10:29:00",-76.8057,34.451,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1241","present",NA
"757","Morus bassanus","Sulidae","2005-01-21T10:20:00",-75.695,35.0822,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_769","present",NA
"758","Morus bassanus","Sulidae","2005-01-20T09:37:00",-75.9003,34.9762,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_542","present",NA
"759","Morus bassanus","Sulidae","2005-01-31T11:21:00",-76.6305,34.5053,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1011","present",NA
