"","scientificName","family","eventDate","decimalLongitude","decimalLatitude","basisOfRecord","date_year","individualCount","identifiedBy","datasetID","datasetName","dataset_id","institutionCode","ownerInstitutionCode","collectionCode","catalogNumber","occurrenceStatus","samplingEffort"
"362","Oceanites oceanicus","Hydrobatidae","2005-07-23T19:39:00Z",-70.08092,43.11217,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7412",NA,NA
"363","Oceanites oceanicus","Hydrobatidae","2005-07-20T19:54:36Z",-69.473,43.09941,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4564",NA,NA
"364","Oceanites oceanicus","Hydrobatidae","2005-07-12T18:39:36Z",-70.10025,43.2271,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2369",NA,NA
"365","Larus argentatus","Laridae","2005-07-29T18:49:12Z",-69.51305,43.14563,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11557",NA,NA
"366","Larus argentatus","Laridae","2005-07-20T18:06:36Z",-69.58383,43.24825,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3905",NA,NA
"367","Larus marinus","Laridae","2005-07-29T18:14:24Z",-69.54374,43.19962,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11346",NA,NA
"368","Oceanites oceanicus","Hydrobatidae","2005-07-23T19:00:36Z",-69.45834,43.04659,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7179",NA,NA
"369","Puffinus gravis","Procellariidae","2005-07-29T18:07:48Z",-69.54374,43.19962,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11307",NA,NA
"370","Larus marinus","Laridae","2005-07-29T17:32:24Z",-69.60837,43.29879,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11092",NA,NA
"371","Larus argentatus","Laridae","2005-07-29T19:56:24Z",-70.08554,43.1199,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11964",NA,NA
"372","Oceanites oceanicus","Hydrobatidae","2005-07-15T17:59:24Z",-69.61225,43.33667,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2451",NA,NA
"373","Larus argentatus","Laridae","2005-07-21T11:40:48Z",-69.60458,43.30075,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5192",NA,NA
"374","Puffinus gravis","Procellariidae","2005-07-26T15:04:48Z",-69.60992,43.30025,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8870",NA,NA
"375","Larus marinus","Laridae","2005-07-20T19:27:36Z",-69.521,43.1465,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4401",NA,NA
"376","Oceanites oceanicus","Hydrobatidae","2005-07-20T19:33:36Z",-69.521,43.1465,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4435",NA,NA
"377","Larus argentatus","Laridae","2005-07-15T18:00:00Z",-69.61225,43.33667,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2453",NA,NA
"378","Oceanites oceanicus","Hydrobatidae","2005-07-29T19:44:24Z",-69.96523,43.05121,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11893",NA,NA
"379","Larus marinus","Laridae","2005-07-23T17:26:24Z",-69.58175,43.24758,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6607",NA,NA
"380","Oceanites oceanicus","Hydrobatidae","2005-07-28T20:28:12Z",-69.96492,43.05133,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10938",NA,NA
"381","Puffinus gravis","Procellariidae","2005-07-21T13:46:48Z",-69.51974,43.14525,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5953",NA,NA
"382","Larus argentatus","Laridae","2005-07-29T18:48:36Z",-69.51305,43.14563,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11553",NA,NA
"383","Larus marinus","Laridae","2005-07-15T18:24:00Z",-69.58408,43.28059,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2601",NA,NA
"384","Larus argentatus","Laridae","2005-07-28T19:45:36Z",-69.47741,43.09792,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10678",NA,NA
"385","Oceanites oceanicus","Hydrobatidae","2005-07-20T19:56:24Z",-69.473,43.09941,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4576",NA,NA
"386","Larus atricilla","Laridae","2005-07-21T11:46:48Z",-69.60458,43.30075,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5229",NA,NA
"387","Larus argentatus","Laridae","2005-07-24T16:30:36Z",-69.60484,43.29847,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7527",NA,NA
"388","Puffinus gravis","Procellariidae","2005-07-20T18:14:24Z",-69.58383,43.24825,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3954",NA,NA
"389","Puffinus gravis","Procellariidae","2005-07-12T16:55:12Z",-69.51206,43.13414,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","1771",NA,NA
"390","Larus marinus","Laridae","2005-07-12T16:47:24Z",-69.51206,43.13414,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","1725",NA,NA
"391","Puffinus gravis","Procellariidae","2005-07-15T19:19:48Z",-69.51641,43.18467,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2938",NA,NA
"392","Larus marinus","Laridae","2005-07-26T14:58:48Z",-69.60992,43.30025,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8836",NA,NA
"393","Larus argentatus","Laridae","2005-07-28T20:32:24Z",-70.07958,43.11592,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10964",NA,NA
"394","Puffinus gravis","Procellariidae","2005-07-21T13:13:48Z",-69.51974,43.14525,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5756",NA,NA
"395","Oceanites oceanicus","Hydrobatidae","2005-07-29T19:45:36Z",-69.96523,43.05121,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11899",NA,NA
"396","Puffinus gravis","Procellariidae","2005-07-12T17:48:00Z",-69.46999,43.04585,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2089",NA,NA
"397","Larus argentatus","Laridae","2005-07-21T13:12:00Z",-69.51974,43.14525,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5746",NA,NA
"398","Oceanites oceanicus","Hydrobatidae","2005-07-21T11:37:48Z",-69.60458,43.30075,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5176",NA,NA
"399","Morus bassanus","Sulidae","2005-07-11T14:51:00Z",-69.47995,43.10306,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","690",NA,NA
"400","Larus argentatus","Laridae","2005-07-20T17:58:48Z",-69.61142,43.29967,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3857",NA,NA
"401","Morus bassanus","Sulidae","2005-07-21T13:54:36Z",-69.47726,43.09127,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6000",NA,NA
"402","Somateria mollissima","Anatidae","2005-07-21T12:07:48Z",-69.58708,43.24125,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5362",NA,NA
"403","Oceanites oceanicus","Hydrobatidae","2005-07-20T18:48:00Z",-69.54642,43.19733,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4157",NA,NA
"404","Larus marinus","Laridae","2005-07-21T14:34:48Z",-69.97825,43.05425,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6245",NA,NA
"405","Larus argentatus","Laridae","2005-07-26T15:09:36Z",-69.58566,43.2475,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8898",NA,NA
"406","Larus argentatus","Laridae","2005-07-29T17:33:36Z",-69.60837,43.29879,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11098",NA,NA
"407","Larus marinus","Laridae","2005-07-26T15:38:24Z",-69.54375,43.19716,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","9072",NA,NA
"408","Larus argentatus","Laridae","2005-07-21T11:58:48Z",-69.58708,43.24125,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5302",NA,NA
"409","Larus marinus","Laridae","2005-07-26T15:06:36Z",-69.60992,43.30025,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8880",NA,NA
"410","Larus marinus","Laridae","2005-07-15T19:45:36Z",-69.48375,43.132,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3093",NA,NA
"411","Oceanites oceanicus","Hydrobatidae","2005-07-23T17:16:48Z",-69.58175,43.24758,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6551",NA,NA
